"Earthquake_id","Earthquake_Date","MMI","Clinic","Week_Of","Patients","Visits","CD4","ViralLoad","ART"
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-10-19,969,118,43,41,2
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-10-26,1043,114,37,38,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-11-02,985,108,44,40,1
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-11-09,1003,100,31,35,2
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-11-16,1039,129,41,44,6
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-11-23,1052,117,42,29,1
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-11-30,986,130,44,26,5
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-12-07,1051,105,39,36,7
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-12-14,1012,107,38,43,1
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-12-21,990,112,36,43,2
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-12-28,986,117,45,24,1
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2022-01-04,1004,106,40,44,5
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2022-01-11,957,111,29,31,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2022-01-18,990,119,46,43,2
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2022-01-25,976,128,36,36,0
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2022-02-01,1042,121,38,34,1
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2022-02-08,982,141,39,34,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2022-02-15,940,111,34,32,2
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2022-02-22,982,130,38,31,0
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2022-03-01,1065,134,44,26,2
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2022-03-08,990,110,33,38,3
